Event type,Event data,IP Address,Source Module,Scope Distance,Event Tags,Discovery Path
URL,https://www.digitalocean.com/community/tags/react,104.19.174.68,httpx->excavate->httpx,0,"cdn-cloudflare,cloud-digitalocean,endpoint,http-title-tutorials-digitalocean,in-scope,ip-104-19-174-68,spider-danger,status-200","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> anubisdb searched anubisdb API for ""digitalocean.com"" and found DNS_NAME: api.digitalocean.com --> speculated OPEN_TCP_PORT: api.digitalocean.com:443 --> httpx visited api.digitalocean.com:443 and got status code 301 at https://api.digitalocean.com/ --> HTTP_RESPONSE was 167B with text/html content type --> excavate looked in ""Location"" header and found URL_UNVERIFIED: https://docs.digitalocean.com/reference/api/ --> httpx visited https://docs.digitalocean.com/reference/api/ and got status code 200 --> HTTP_RESPONSE was 146.81KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://docs.digitalocean.com/reference/api/example-usage/, because HTTP response (body) contains tag with src or href attribute --> httpx visited https://docs.digitalocean.com/reference/api/example-usage/ and got status code 200 --> HTTP_RESPONSE was 149.48KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://www.digitalocean.com/community/tags/api, because HTTP response (body) contains full URL --> httpx visited https://www.digitalocean.com/community/tags/api and got status code 200 --> HTTP_RESPONSE was 229.87KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://www.digitalocean.com/community/tags/react, because HTTP response (body) contains tag with src or href attribute --> httpx visited https://www.digitalocean.com/community/tags/react and got status code 200"
URL,https://www.digitalocean.com/blog/why-we-chose-ceph-to-build-block-storage,104.19.173.68,httpx->excavate->httpx,0,"affiliate,cdn-cloudflare,cloud-digitalocean,endpoint,http-title-why-we-chose-ceph-to-build-blo,in-scope,ip-104-19-173-68,status-200","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated OPEN_TCP_PORT: digitalocean.com:443 --> httpx visited digitalocean.com:443 and got status code 301 at https://digitalocean.com/ --> HTTP_RESPONSE was 167B with text/html content type --> excavate looked in ""Location"" header and found URL_UNVERIFIED: https://www.digitalocean.com/ --> httpx visited https://www.digitalocean.com/ and got status code 200 --> HTTP_RESPONSE was 218.05KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://marketplace.digitalocean.com, because HTTP response (body) contains full URL --> httpx visited https://marketplace.digitalocean.com/ and got status code 200 --> HTTP_RESPONSE was 722.55KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://docs.digitalocean.com/products/volumes/, because HTTP response (body) contains full URL --> httpx visited https://docs.digitalocean.com/products/volumes/ and got status code 200 --> HTTP_RESPONSE was 151.77KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://docs.digitalocean.com/products/volumes/details/features/, because HTTP response (body) contains tag with src or href attribute --> httpx visited https://docs.digitalocean.com/products/volumes/details/features/ and got status code 200 --> HTTP_RESPONSE was 149.20KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://blog.digitalocean.com/why-we-chose-ceph-to-build-block-storage/, because HTTP response (body) contains full URL --> httpx visited https://blog.digitalocean.com/why-we-chose-ceph-to-build-block-storage/ and got status code 301 --> HTTP_RESPONSE was 167B with text/html content type --> excavate looked in ""Location"" header and found URL_UNVERIFIED: https://www.digitalocean.com/blog/why-we-chose-ceph-to-build-block-storage/ --> httpx visited https://www.digitalocean.com/blog/why-we-chose-ceph-to-build-block-storage/ and got status code 301 --> HTTP_RESPONSE was 169B with text/html content type --> excavate looked in ""Location"" header and found URL_UNVERIFIED: https://www.digitalocean.com/blog/why-we-chose-ceph-to-build-block-storage --> httpx visited https://www.digitalocean.com/blog/why-we-chose-ceph-to-build-block-storage and got status code 200"
URL,http://lon1.mirrors.digitalocean.com/ubuntu/,172.67.148.71,httpx->excavate->httpx,0,"cdn-cloudflare,cloud-digitalocean,dir,http-title-index-of-ubuntu,in-scope,ip-172-67-148-71,spider-danger,status-200","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> columbus searched columbus API for ""digitalocean.com"" and found DNS_NAME: lon1.mirrors.digitalocean.com --> speculated OPEN_TCP_PORT: lon1.mirrors.digitalocean.com:80 --> httpx visited lon1.mirrors.digitalocean.com:80 and got status code 200 at http://lon1.mirrors.digitalocean.com/ --> HTTP_RESPONSE was 965B with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED http://lon1.mirrors.digitalocean.com/ubuntu/, because HTTP response (body) contains tag with src or href attribute --> httpx visited http://lon1.mirrors.digitalocean.com/ubuntu/ and got status code 200"
URL,https://cloud.digitalocean.com/account/billing/settings,104.19.173.68,httpx->excavate->httpx,0,"cdn-cloudflare,cloud-digitalocean,endpoint,in-scope,ip-104-19-173-68,spider-danger,status-302","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated OPEN_TCP_PORT: digitalocean.com:443 --> httpx visited digitalocean.com:443 and got status code 301 at https://digitalocean.com/ --> HTTP_RESPONSE was 167B with text/html content type --> excavate looked in ""Location"" header and found URL_UNVERIFIED: https://www.digitalocean.com/ --> httpx visited https://www.digitalocean.com/ and got status code 200 --> HTTP_RESPONSE was 218.05KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://docs.digitalocean.com, because HTTP response (body) contains full URL --> httpx visited https://docs.digitalocean.com/ and got status code 200 --> HTTP_RESPONSE was 134.75KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://docs.digitalocean.com/platform/billing/taxes/eu/, because HTTP response (body) contains tag with src or href attribute --> httpx visited https://docs.digitalocean.com/platform/billing/taxes/eu/ and got status code 200 --> HTTP_RESPONSE was 166.16KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://cloud.digitalocean.com/account/billing/settings, because HTTP response (body) contains full URL --> httpx visited https://cloud.digitalocean.com/account/billing/settings and got status code 302"
URL,https://docs.digitalocean.com/products/volumes/details/availability/,104.19.173.68,httpx->excavate->httpx,0,"cdn-cloudflare,cloud-digitalocean,dir,http-title-volume-availability-digitaloce,in-scope,ip-104-19-173-68,spider-danger,status-200","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated OPEN_TCP_PORT: digitalocean.com:443 --> httpx visited digitalocean.com:443 and got status code 301 at https://digitalocean.com/ --> HTTP_RESPONSE was 167B with text/html content type --> excavate looked in ""Location"" header and found URL_UNVERIFIED: https://www.digitalocean.com/ --> httpx visited https://www.digitalocean.com/ and got status code 200 --> HTTP_RESPONSE was 218.05KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://marketplace.digitalocean.com, because HTTP response (body) contains full URL --> httpx visited https://marketplace.digitalocean.com/ and got status code 200 --> HTTP_RESPONSE was 722.55KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://docs.digitalocean.com/products/volumes/, because HTTP response (body) contains full URL --> httpx visited https://docs.digitalocean.com/products/volumes/ and got status code 200 --> HTTP_RESPONSE was 151.77KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://docs.digitalocean.com/products/volumes/details/availability/, because HTTP response (body) contains tag with src or href attribute --> httpx visited https://docs.digitalocean.com/products/volumes/details/availability/ and got status code 200"
URL,http://nyc2.mirrors.digitalocean.com/ubuntu/,104.21.29.13,httpx->excavate->httpx,0,"cdn-cloudflare,cloud-digitalocean,dir,http-title-index-of-ubuntu,in-scope,ip-104-21-29-13,spider-danger,status-200","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> columbus searched columbus API for ""digitalocean.com"" and found DNS_NAME: nyc2.mirrors.digitalocean.com --> speculated OPEN_TCP_PORT: nyc2.mirrors.digitalocean.com:80 --> httpx visited nyc2.mirrors.digitalocean.com:80 and got status code 200 at http://nyc2.mirrors.digitalocean.com/ --> HTTP_RESPONSE was 965B with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED http://nyc2.mirrors.digitalocean.com/ubuntu/, because HTTP response (body) contains tag with src or href attribute --> httpx visited http://nyc2.mirrors.digitalocean.com/ubuntu/ and got status code 200"
URL,http://nyc3.mirrors.digitalocean.com/mariadb/,104.21.29.13,httpx->excavate->httpx,0,"cdn-cloudflare,cloud-digitalocean,dir,in-scope,ip-104-21-29-13,spider-danger,status-200","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> columbus searched columbus API for ""digitalocean.com"" and found DNS_NAME: nyc3.mirrors.digitalocean.com --> speculated OPEN_TCP_PORT: nyc3.mirrors.digitalocean.com:80 --> httpx visited nyc3.mirrors.digitalocean.com:80 and got status code 200 at http://nyc3.mirrors.digitalocean.com/ --> HTTP_RESPONSE was 965B with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED http://nyc3.mirrors.digitalocean.com/mariadb/, because HTTP response (body) contains tag with src or href attribute --> httpx visited http://nyc3.mirrors.digitalocean.com/mariadb/ and got status code 200"
URL,https://www.digitalocean.com/pricing/kubernetes,104.19.174.68,httpx->excavate->httpx,0,"cdn-cloudflare,cloud-digitalocean,endpoint,http-title-kubernetes-pricing-digitalocea,in-scope,ip-104-19-174-68,spider-danger,status-200","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated OPEN_TCP_PORT: digitalocean.com:443 --> httpx visited digitalocean.com:443 and got status code 301 at https://digitalocean.com/ --> HTTP_RESPONSE was 167B with text/html content type --> excavate looked in ""Location"" header and found URL_UNVERIFIED: https://www.digitalocean.com/ --> httpx visited https://www.digitalocean.com/ and got status code 200 --> HTTP_RESPONSE was 218.05KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://marketplace.digitalocean.com, because HTTP response (body) contains full URL --> httpx visited https://marketplace.digitalocean.com/ and got status code 200 --> HTTP_RESPONSE was 722.55KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://docs.digitalocean.com/products/kubernetes/how-to/connect-to-cluster/, because HTTP response (body) contains full URL --> httpx visited https://docs.digitalocean.com/products/kubernetes/how-to/connect-to-cluster/ and got status code 200 --> HTTP_RESPONSE was 166.61KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://docs.digitalocean.com/products/kubernetes/concepts/choosing-a-plan/, because HTTP response (body) contains tag with src or href attribute --> httpx visited https://docs.digitalocean.com/products/kubernetes/concepts/choosing-a-plan/ and got status code 200 --> HTTP_RESPONSE was 163.79KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://www.digitalocean.com/pricing/kubernetes, because HTTP response (body) contains full URL --> httpx visited https://www.digitalocean.com/pricing/kubernetes and got status code 200"
TECHNOLOGY,"{'host': 'sfo2.sonar.digitalocean.com', 'technology': 'cloudflare', 'url': 'https://sfo2.sonar.digitalocean.com/'}","2606:4700::6813:ad44,2606:4700::6813:ae44,104.19.173.68,104.19.174.68",httpx->wappalyzer,0,"cdn-cloudflare,cloud-digitalocean,in-scope","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> anubisdb searched anubisdb API for ""digitalocean.com"" and found DNS_NAME: sfo2.sonar.digitalocean.com --> speculated OPEN_TCP_PORT: sfo2.sonar.digitalocean.com:443 --> httpx visited sfo2.sonar.digitalocean.com:443 and got status code 307 at https://sfo2.sonar.digitalocean.com/ --> HTTP_RESPONSE was 0B with unspecified content type --> wappalyzer analyzed HTTP_RESPONSE and identified TECHNOLOGY: cloudflare"
URL,https://docs.digitalocean.com/glossary/node-pool/,104.19.173.68,httpx->excavate->httpx,0,"cdn-cloudflare,cloud-digitalocean,dir,http-title-node-pool-digitalocean-documen,in-scope,ip-104-19-173-68,spider-danger,status-200","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated OPEN_TCP_PORT: digitalocean.com:443 --> httpx visited digitalocean.com:443 and got status code 301 at https://digitalocean.com/ --> HTTP_RESPONSE was 167B with text/html content type --> excavate looked in ""Location"" header and found URL_UNVERIFIED: https://www.digitalocean.com/ --> httpx visited https://www.digitalocean.com/ and got status code 200 --> HTTP_RESPONSE was 218.05KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://marketplace.digitalocean.com, because HTTP response (body) contains full URL --> httpx visited https://marketplace.digitalocean.com/ and got status code 200 --> HTTP_RESPONSE was 722.55KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://docs.digitalocean.com/products/kubernetes/how-to/connect-to-cluster/, because HTTP response (body) contains full URL --> httpx visited https://docs.digitalocean.com/products/kubernetes/how-to/connect-to-cluster/ and got status code 200 --> HTTP_RESPONSE was 166.61KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://docs.digitalocean.com/glossary/node-pool/, because HTTP response (body) contains tag with src or href attribute --> httpx visited https://docs.digitalocean.com/glossary/node-pool/ and got status code 200"
URL,https://marketplace.digitalocean.com/apps,104.19.174.68,httpx->excavate->httpx,0,"affiliate,cdn-cloudflare,cloud-digitalocean,endpoint,in-scope,ip-104-19-174-68,spider-danger,status-308","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated OPEN_TCP_PORT: digitalocean.com:443 --> httpx visited digitalocean.com:443 and got status code 301 at https://digitalocean.com/ --> HTTP_RESPONSE was 167B with text/html content type --> excavate looked in ""Location"" header and found URL_UNVERIFIED: https://www.digitalocean.com/ --> httpx visited https://www.digitalocean.com/ and got status code 200 --> HTTP_RESPONSE was 218.05KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://marketplace.digitalocean.com, because HTTP response (body) contains full URL --> httpx visited https://marketplace.digitalocean.com/ and got status code 200 --> HTTP_RESPONSE was 722.55KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://docs.digitalocean.com/developer-center/video-streaming-on-premium-cpu-optimized-droplets/, because HTTP response (body) contains full URL --> httpx visited https://docs.digitalocean.com/developer-center/video-streaming-on-premium-cpu-optimized-droplets/ and got status code 301 --> HTTP_RESPONSE was 169B with text/html content type --> excavate looked in ""Location"" header and found URL_UNVERIFIED: https://www.digitalocean.com/community/developer-center/video-streaming-on-premium-cpu-optimized-droplets --> httpx visited https://www.digitalocean.com/community/developer-center/video-streaming-on-premium-cpu-optimized-droplets and got status code 200 --> HTTP_RESPONSE was 320.01KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://marketplace.digitalocean.com/apps/jitsi-server, because HTTP response (body) contains full URL --> httpx visited https://marketplace.digitalocean.com/apps/jitsi-server and got status code 200 --> speculated web sub-directory URL_UNVERIFIED: https://marketplace.digitalocean.com/apps/ --> httpx visited https://marketplace.digitalocean.com/apps/ and got status code 308 --> HTTP_RESPONSE was 5B with unspecified content type --> excavate looked in ""Location"" header and found URL_UNVERIFIED: https://marketplace.digitalocean.com/apps --> httpx visited https://marketplace.digitalocean.com/apps and got status code 308"
URL,http://ams2.mirrors.digitalocean.com/ubuntu-cdimage/,172.67.148.71,httpx->excavate->httpx,0,"cdn-cloudflare,cloud-digitalocean,dir,http-title-index-of-ubuntu-cdimage,in-scope,ip-172-67-148-71,spider-danger,status-200","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> columbus searched columbus API for ""digitalocean.com"" and found DNS_NAME: ams2.mirrors.digitalocean.com --> speculated OPEN_TCP_PORT: ams2.mirrors.digitalocean.com:80 --> httpx visited ams2.mirrors.digitalocean.com:80 and got status code 200 at http://ams2.mirrors.digitalocean.com/ --> HTTP_RESPONSE was 965B with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED http://ams2.mirrors.digitalocean.com/ubuntu-cdimage/, because HTTP response (body) contains tag with src or href attribute --> httpx visited http://ams2.mirrors.digitalocean.com/ubuntu-cdimage/ and got status code 200"
SOCIAL,"{'platform': 'github', 'url': 'https://github.com/cncf', 'profile_name': 'cncf'}",,httpx->excavate->social,2,"distance-2,spider-danger","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated OPEN_TCP_PORT: digitalocean.com:443 --> httpx visited digitalocean.com:443 and got status code 301 at https://digitalocean.com/ --> HTTP_RESPONSE was 167B with text/html content type --> excavate looked in ""Location"" header and found URL_UNVERIFIED: https://www.digitalocean.com/ --> httpx visited https://www.digitalocean.com/ and got status code 200 --> HTTP_RESPONSE was 218.05KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://marketplace.digitalocean.com, because HTTP response (body) contains full URL --> httpx visited https://marketplace.digitalocean.com/ and got status code 200 --> HTTP_RESPONSE was 722.55KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://docs.digitalocean.com/products/kubernetes/how-to/connect-to-cluster/, because HTTP response (body) contains full URL --> httpx visited https://docs.digitalocean.com/products/kubernetes/how-to/connect-to-cluster/ and got status code 200 --> HTTP_RESPONSE was 166.61KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://docs.digitalocean.com/products/kubernetes/details/features/, because HTTP response (body) contains tag with src or href attribute --> httpx visited https://docs.digitalocean.com/products/kubernetes/details/features/ and got status code 200 --> HTTP_RESPONSE was 164.18KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://github.com/cncf/k8s-conformance, because HTTP response (body) contains full URL --> social detected github SOCIAL at https://github.com/cncf"
URL,https://www.digitalocean.com/docs/,104.19.173.68,speculate->httpx,0,"cdn-cloudflare,cloud-digitalocean,dir,http-title-301-moved-permanently,in-scope,ip-104-19-173-68,status-301","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated OPEN_TCP_PORT: digitalocean.com:443 --> httpx visited digitalocean.com:443 and got status code 301 at https://digitalocean.com/ --> HTTP_RESPONSE was 167B with text/html content type --> excavate looked in ""Location"" header and found URL_UNVERIFIED: https://www.digitalocean.com/ --> httpx visited https://www.digitalocean.com/ and got status code 200 --> HTTP_RESPONSE was 218.05KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://marketplace.digitalocean.com, because HTTP response (body) contains full URL --> httpx visited https://marketplace.digitalocean.com/ and got status code 200 --> HTTP_RESPONSE was 722.55KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://digitalocean.com/docs/api, because HTTP response (body) contains full URL --> httpx visited https://digitalocean.com/docs/api and got status code 301 --> HTTP_RESPONSE was 167B with text/html content type --> excavate looked in ""Location"" header and found URL_UNVERIFIED: https://www.digitalocean.com/docs/api --> httpx visited https://www.digitalocean.com/docs/api and got status code 301 --> speculated web sub-directory URL_UNVERIFIED: https://www.digitalocean.com/docs/ --> httpx visited https://www.digitalocean.com/docs/ and got status code 301"
URL,https://www.digitalocean.com/community/cheatsheets,104.19.173.68,httpx->excavate->httpx,0,"affiliate,cdn-cloudflare,cloud-digitalocean,endpoint,http-title-tutorials-digitalocean,in-scope,ip-104-19-173-68,spider-danger,status-200","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> anubisdb searched anubisdb API for ""digitalocean.com"" and found DNS_NAME: api.digitalocean.com --> speculated OPEN_TCP_PORT: api.digitalocean.com:443 --> httpx visited api.digitalocean.com:443 and got status code 301 at https://api.digitalocean.com/ --> HTTP_RESPONSE was 167B with text/html content type --> excavate looked in ""Location"" header and found URL_UNVERIFIED: https://docs.digitalocean.com/reference/api/ --> httpx visited https://docs.digitalocean.com/reference/api/ and got status code 200 --> HTTP_RESPONSE was 146.81KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://docs.digitalocean.com/reference/ansible/, because HTTP response (body) contains tag with src or href attribute --> httpx visited https://docs.digitalocean.com/reference/ansible/ and got status code 200 --> HTTP_RESPONSE was 139.51KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://www.digitalocean.com/community/cheatsheets/how-to-use-ansible-cheat-sheet-guide, because HTTP response (body) contains full URL --> httpx visited https://www.digitalocean.com/community/cheatsheets/how-to-use-ansible-cheat-sheet-guide and got status code 200 --> speculated web sub-directory URL_UNVERIFIED: https://www.digitalocean.com/community/cheatsheets/ --> httpx visited https://www.digitalocean.com/community/cheatsheets/ and got status code 301 --> HTTP_RESPONSE was 169B with text/html content type --> excavate looked in ""Location"" header and found URL_UNVERIFIED: https://www.digitalocean.com/community/cheatsheets --> httpx visited https://www.digitalocean.com/community/cheatsheets and got status code 200"
URL,https://www.digitalocean.com/pricing/support,104.19.173.68,httpx->excavate->httpx,0,"cdn-cloudflare,cloud-digitalocean,endpoint,http-title-support-plans-digitalocean,in-scope,ip-104-19-173-68,spider-danger,status-200","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated OPEN_TCP_PORT: digitalocean.com:443 --> httpx visited digitalocean.com:443 and got status code 301 at https://digitalocean.com/ --> HTTP_RESPONSE was 167B with text/html content type --> excavate looked in ""Location"" header and found URL_UNVERIFIED: https://www.digitalocean.com/ --> httpx visited https://www.digitalocean.com/ and got status code 200 --> HTTP_RESPONSE was 218.05KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://docs.digitalocean.com, because HTTP response (body) contains full URL --> httpx visited https://docs.digitalocean.com/ and got status code 200 --> HTTP_RESPONSE was 134.75KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://docs.digitalocean.com/support/, because HTTP response (body) contains tag with src or href attribute --> httpx visited https://docs.digitalocean.com/support/ and got status code 200 --> HTTP_RESPONSE was 151.83KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://www.digitalocean.com/pricing/support, because HTTP response (body) contains full URL --> httpx visited https://www.digitalocean.com/pricing/support and got status code 200"
OPEN_TCP_PORT,console.digitalocean.com:443,"2606:4700::6813:ae44,104.19.173.68,104.19.174.68,2606:4700::6813:ad44",speculate,0,"cdn-cloudflare,cloud-digitalocean,in-scope","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> anubisdb searched anubisdb API for ""digitalocean.com"" and found DNS_NAME: console.digitalocean.com --> speculated OPEN_TCP_PORT: console.digitalocean.com:443"
TECHNOLOGY,"{'host': 'www.digitalocean.com', 'technology': 'recaptcha', 'url': 'https://www.digitalocean.com/company/contact/support'}","2606:4700::6813:ae44,104.19.173.68,104.19.174.68,2606:4700::6813:ad44",httpx->wappalyzer,0,"cdn-cloudflare,cloud-digitalocean,in-scope,spider-danger","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated OPEN_TCP_PORT: digitalocean.com:443 --> httpx visited digitalocean.com:443 and got status code 301 at https://digitalocean.com/ --> HTTP_RESPONSE was 167B with text/html content type --> excavate looked in ""Location"" header and found URL_UNVERIFIED: https://www.digitalocean.com/ --> httpx visited https://www.digitalocean.com/ and got status code 200 --> HTTP_RESPONSE was 218.05KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://docs.digitalocean.com, because HTTP response (body) contains full URL --> httpx visited https://docs.digitalocean.com/ and got status code 200 --> HTTP_RESPONSE was 134.75KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://docs.digitalocean.com/support/, because HTTP response (body) contains tag with src or href attribute --> httpx visited https://docs.digitalocean.com/support/ and got status code 200 --> HTTP_RESPONSE was 151.83KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://www.digitalocean.com/company/contact/support, because HTTP response (body) contains full URL --> httpx visited https://www.digitalocean.com/company/contact/support and got status code 200 --> HTTP_RESPONSE was 148.89KB with text/html content type --> wappalyzer analyzed HTTP_RESPONSE and identified TECHNOLOGY: recaptcha"
FINDING,"{'host': 'ns.3.digitalocean.com', 'description': 'Dangling NS Records (NS records without SOA) Confidence: [POSSIBLE] Signature: [N/A] Indicator: [DNSWalk Analysis] Trigger: [walt.ns.cloudflare.com, kim.ns.cloudflare.com] baddns Module: [NS]'}",,otx->baddns,0,"baddns-ns,in-scope","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> otx searched otx API for ""digitalocean.com"" and found DNS_NAME: ns.3.digitalocean.com --> baddns's ""NS"" module found FINDING: Dangling NS Records (NS records without SOA)"
URL,https://docs.digitalocean.com/products/paperspace/accounts-and-teams/manage-accounts/,104.19.173.68,httpx->excavate->httpx,0,"cdn-cloudflare,cloud-digitalocean,dir,http-title-how-to-manage-paperspace-perso,in-scope,ip-104-19-173-68,spider-danger,status-200","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> dnsbrute tried 4,989 subdomains against ""digitalocean.com"" and found DNS_NAME: ideas.digitalocean.com --> internetdb queried Shodan's InternetDB API for ""ideas.digitalocean.com (44.214.112.154)"" and found OPEN_TCP_PORT: ideas.digitalocean.com:443 --> httpx visited ideas.digitalocean.com:443 and got status code 200 at https://ideas.digitalocean.com/ --> HTTP_RESPONSE was 59.28KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://docs.digitalocean.com/products/paperspace/notebooks/getting-started/create-jupyter-notebook/, because HTTP response (body) contains full URL --> httpx visited https://docs.digitalocean.com/products/paperspace/notebooks/getting-started/create-jupyter-notebook/ and got status code 200 --> speculated web sub-directory URL_UNVERIFIED: https://docs.digitalocean.com/products/paperspace/ --> httpx visited https://docs.digitalocean.com/products/paperspace/ and got status code 200 --> HTTP_RESPONSE was 151.33KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://docs.digitalocean.com/products/paperspace/accounts-and-teams/manage-accounts/, because HTTP response (body) contains tag with src or href attribute --> httpx visited https://docs.digitalocean.com/products/paperspace/accounts-and-teams/manage-accounts/ and got status code 200"
URL,https://cloud.digitalocean.com/account/billing/,104.19.173.68,speculate->httpx,0,"cdn-cloudflare,cloud-digitalocean,dir,in-scope,ip-104-19-173-68,spider-danger,status-302","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated OPEN_TCP_PORT: digitalocean.com:443 --> httpx visited digitalocean.com:443 and got status code 301 at https://digitalocean.com/ --> HTTP_RESPONSE was 167B with text/html content type --> excavate looked in ""Location"" header and found URL_UNVERIFIED: https://www.digitalocean.com/ --> httpx visited https://www.digitalocean.com/ and got status code 200 --> HTTP_RESPONSE was 218.05KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://docs.digitalocean.com, because HTTP response (body) contains full URL --> httpx visited https://docs.digitalocean.com/ and got status code 200 --> HTTP_RESPONSE was 134.75KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://docs.digitalocean.com/platform/billing/taxes/eu/, because HTTP response (body) contains tag with src or href attribute --> httpx visited https://docs.digitalocean.com/platform/billing/taxes/eu/ and got status code 200 --> HTTP_RESPONSE was 166.16KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://cloud.digitalocean.com/account/billing/settings, because HTTP response (body) contains full URL --> httpx visited https://cloud.digitalocean.com/account/billing/settings and got status code 302 --> speculated web sub-directory URL_UNVERIFIED: https://cloud.digitalocean.com/account/billing/ --> httpx visited https://cloud.digitalocean.com/account/billing/ and got status code 302"
